Water,County,Region,Date,GearCd,IF_Key,Length,Weight,SpeciesCd,Name,Age,IF_ID,NYTME,NYTMN,Altitude
Canadarago Lake,Otsego,4,5/25/2010 0:00:00,4E0104,-2145381334,404,670,626,Walleye,6,-2145381334,4995,47402,1270
Canadarago Lake,Otsego,4,5/25/2010 0:00:00,4E0104,-2015209210,374,510,626,Walleye,4,-2015209210,4995,47402,1270
Canadarago Lake,Otsego,4,5/25/2010 0:00:00,4E0104,-2089003845,380,600,626,Walleye,4,-2089003845,4995,47402,1270
Canadarago Lake,Otsego,4,5/25/2010 0:00:00,4E0104,-2026719606,391,580,626,Walleye,5,-2026719606,4995,47402,1270
Canadarago Lake,Otsego,4,5/25/2010 0:00:00,4E0104,1344303371,407,620,626,Walleye,6,1344303371,4995,47402,1270
Canadarago Lake,Otsego,4,5/25/2010 0:00:00,4E0104,-1493136847,431,860,626,Walleye,7,-1493136847,4995,47402,1270
Canadarago Lake,Otsego,4,5/25/2010 0:00:00,4E0104,1787514448,291,NA,617,Yellow Perch,6,1787514448,4995,47402,1270
Canadarago Lake,Otsego,4,5/25/2010 0:00:00,4E0104,-1838045964,615,2560,626,Walleye,10,-1838045964,4995,47402,1270
Canadarago Lake,Otsego,4,5/25/2010 0:00:00,4E0104,1106471825,236,NA,617,Yellow Perch,4,1106471825,4995,47402,1270
Canadarago Lake,Otsego,4,5/25/2010 0:00:00,4E0104,1226964653,276,NA,617,Yellow Perch,4,1226964653,4995,47402,1270
Canadarago Lake,Otsego,4,5/25/2010 0:00:00,4E0104,-999681469,410,680,626,Walleye,6,-999681469,4995,47402,1270
Canadarago Lake,Otsego,4,5/25/2010 0:00:00,4E0104,-1387090086,470,1100,626,Walleye,6,-1387090086,4995,47402,1270
Canadarago Lake,Otsego,4,5/25/2010 0:00:00,4E0104,-1194198088,527,1560,626,Walleye,7,-1194198088,4995,47402,1270
Canadarago Lake,Otsego,4,5/25/2010 0:00:00,4E0104,-1248483314,413,690,626,Walleye,7,-1248483314,4995,47402,1270
Canadarago Lake,Otsego,4,5/25/2010 0:00:00,4E0104,-1265113862,437,770,626,Walleye,7,-1265113862,4995,47402,1270
Canadarago Lake,Otsego,4,5/25/2010 0:00:00,4E0104,-992787220,410,640,626,Walleye,6,-992787220,4995,47402,1270
Canadarago Lake,Otsego,4,5/25/2010 0:00:00,4E0104,-892098487,478,1080,626,Walleye,7,-892098487,4995,47402,1270
Canadarago Lake,Otsego,4,5/25/2010 0:00:00,4E0104,-845985971,421,750,626,Walleye,6,-845985971,4995,47402,1270
Canadarago Lake,Otsego,4,5/25/2010 0:00:00,4E0104,-1875304372,430,810,626,Walleye,8,-1875304372,4995,47402,1270
Canadarago Lake,Otsego,4,5/25/2010 0:00:00,4E0104,-1869697984,440,780,626,Walleye,6,-1869697984,4995,47402,1270
Canadarago Lake,Otsego,4,5/25/2010 0:00:00,4E0104,-1882764008,431,910,626,Walleye,7,-1882764008,4995,47402,1270
Canadarago Lake,Otsego,4,5/25/2010 0:00:00,4E0104,-1732581664,391,600,626,Walleye,5,-1732581664,4995,47402,1270
Canadarago Lake,Otsego,4,5/25/2010 0:00:00,4E0104,-1070478433,527,1550,626,Walleye,7,-1070478433,4995,47402,1270
Canadarago Lake,Otsego,4,5/27/2010 0:00:00,4E0104,1055695025,468,1110,626,Walleye,6,1055695025,4995,47402,1270
Canadarago Lake,Otsego,4,5/27/2010 0:00:00,4E0104,2036778341,420,780,626,Walleye,5,2036778341,4995,47402,1270
Canadarago Lake,Otsego,4,5/27/2010 0:00:00,4E0104,2092842374,447,900,626,Walleye,6,2092842374,4995,47402,1270
Canadarago Lake,Otsego,4,5/27/2010 0:00:00,4E0104,988186965,485,1160,626,Walleye,5,988186965,4995,47402,1270
Canadarago Lake,Otsego,4,5/27/2010 0:00:00,4E0104,1621923864,162,NA,617,Yellow Perch,3,1621923864,4995,47402,1270
Canadarago Lake,Otsego,4,5/27/2010 0:00:00,4E0104,-1041265793,95,NA,617,Yellow Perch,1,-1041265793,4995,47402,1270
Canadarago Lake,Otsego,4,5/25/2010 0:00:00,4E0104,1435741907,374,520,626,Walleye,4,1435741907,4995,47402,1270
Canadarago Lake,Otsego,4,5/27/2010 0:00:00,4E0104,665630500,412,800,626,Walleye,6,665630500,4995,47402,1270
Canadarago Lake,Otsego,4,5/27/2010 0:00:00,4E0104,-1662536138,82,NA,617,Yellow Perch,1,-1662536138,4995,47402,1270
Canadarago Lake,Otsego,4,5/27/2010 0:00:00,4E0104,-1661187015,100,NA,617,Yellow Perch,1,-1661187015,4995,47402,1270
Canadarago Lake,Otsego,4,5/27/2010 0:00:00,4E0104,-1399014660,92,NA,617,Yellow Perch,1,-1399014660,4995,47402,1270
Canadarago Lake,Otsego,4,5/27/2010 0:00:00,4E0104,894124270,406,650,626,Walleye,6,894124270,4995,47402,1270
Canadarago Lake,Otsego,4,5/27/2010 0:00:00,4E0104,-1000620648,412,680,626,Walleye,5,-1000620648,4995,47402,1270
Canadarago Lake,Otsego,4,5/27/2010 0:00:00,4E0104,-1691671185,433,820,626,Walleye,6,-1691671185,4995,47402,1270
Canadarago Lake,Otsego,4,5/27/2010 0:00:00,4E0104,269499863,407,640,626,Walleye,5,269499863,4995,47402,1270
Canadarago Lake,Otsego,4,5/27/2010 0:00:00,4E0104,473379983,352,440,626,Walleye,3,473379983,4995,47402,1270
Canadarago Lake,Otsego,4,5/27/2010 0:00:00,4E0104,462888475,441,750,626,Walleye,6,462888475,4995,47402,1270
Canadarago Lake,Otsego,4,5/27/2010 0:00:00,4E0104,475939723,436,860,626,Walleye,6,475939723,4995,47402,1270
Canadarago Lake,Otsego,4,5/27/2010 0:00:00,4E0104,-433552910,447,1000,626,Walleye,6,-433552910,4995,47402,1270
Canadarago Lake,Otsego,4,5/27/2010 0:00:00,4E0104,419479920,372,500,626,Walleye,3,419479920,4995,47402,1270
Canadarago Lake,Otsego,4,5/27/2010 0:00:00,4E0104,1584849849,373,500,626,Walleye,3,1584849849,4995,47402,1270
Canadarago Lake,Otsego,4,5/27/2010 0:00:00,4E0104,-1285770925,500,1100,626,Walleye,5,-1285770925,4995,47402,1270
Canadarago Lake,Otsego,4,5/27/2010 0:00:00,4E0104,-1421159459,372,510,626,Walleye,3,-1421159459,4995,47402,1270
Canadarago Lake,Otsego,4,5/27/2010 0:00:00,4E0104,-1397146175,414,640,626,Walleye,6,-1397146175,4995,47402,1270
Canadarago Lake,Otsego,4,5/27/2010 0:00:00,4E0104,-1128281126,482,1100,626,Walleye,6,-1128281126,4995,47402,1270
Canadarago Lake,Otsego,4,5/27/2010 0:00:00,4E0104,-861310782,503,1340,626,Walleye,8,-861310782,4995,47402,1270
Canadarago Lake,Otsego,4,5/27/2010 0:00:00,4E0104,-564360000,352,490,626,Walleye,3,-564360000,4995,47402,1270
Canadarago Lake,Otsego,4,5/25/2010 0:00:00,4E0104,-1801976772,375,510,626,Walleye,3,-1801976772,4995,47402,1270
Canadarago Lake,Otsego,4,5/27/2010 0:00:00,4E0104,-1943771350,446,800,626,Walleye,5,-1943771350,4995,47402,1270
Canadarago Lake,Otsego,4,5/27/2010 0:00:00,4E0104,1819152644,123,NA,617,Yellow Perch,2,1819152644,4995,47402,1270
Canadarago Lake,Otsego,4,5/27/2010 0:00:00,4E0104,1980274123,90,NA,617,Yellow Perch,1,1980274123,4995,47402,1270
Canadarago Lake,Otsego,4,5/25/2010 0:00:00,4E0104,656978675,377,540,626,Walleye,3,656978675,4995,47402,1270
Canadarago Lake,Otsego,4,5/25/2010 0:00:00,4E0104,-1885719412,84,NA,617,Yellow Perch,1,-1885719412,4995,47402,1270
Canadarago Lake,Otsego,4,5/25/2010 0:00:00,4E0104,1021536990,385,600,626,Walleye,4,1021536990,4995,47402,1270
Canadarago Lake,Otsego,4,5/25/2010 0:00:00,4E0104,1159020121,378,580,626,Walleye,4,1159020121,4995,47402,1270
Canadarago Lake,Otsego,4,5/25/2010 0:00:00,4E0104,-475979259,337,380,626,Walleye,3,-475979259,4995,47402,1270
Canadarago Lake,Otsego,4,5/27/2010 0:00:00,4E0104,692900111,77,NA,617,Yellow Perch,1,692900111,4995,47402,1270
Canadarago Lake,Otsego,4,5/25/2010 0:00:00,4E0104,497438868,388,560,626,Walleye,4,497438868,4995,47402,1270
Canadarago Lake,Otsego,4,5/25/2010 0:00:00,4E0104,-460458806,390,660,626,Walleye,5,-460458806,4995,47402,1270
Canadarago Lake,Otsego,4,5/27/2010 0:00:00,4E0104,-1998364005,83,NA,617,Yellow Perch,1,-1998364005,4995,47402,1270
Canadarago Lake,Otsego,4,5/27/2010 0:00:00,4E0104,-218484292,80,NA,617,Yellow Perch,1,-218484292,4995,47402,1270
Canadarago Lake,Otsego,4,5/27/2010 0:00:00,4E0104,-91535795,77,NA,617,Yellow Perch,1,-91535795,4995,47402,1270
Canadarago Lake,Otsego,4,5/27/2010 0:00:00,4E0104,-166421498,72,NA,617,Yellow Perch,1,-166421498,4995,47402,1270
Canadarago Lake,Otsego,4,5/27/2010 0:00:00,4E0104,-106817726,155,NA,617,Yellow Perch,3,-106817726,4995,47402,1270
Canadarago Lake,Otsego,4,5/27/2010 0:00:00,4E0104,570696399,102,NA,617,Yellow Perch,1,570696399,4995,47402,1270
Canadarago Lake,Otsego,4,5/24/2010 0:00:00,4E0104,1514905379,413,690,626,Walleye,7,1514905379,4995,47402,1270
Canadarago Lake,Otsego,4,5/24/2010 0:00:00,4E0104,-1463320642,295,NA,617,Yellow Perch,6,-1463320642,4995,47402,1270
Canadarago Lake,Otsego,4,5/24/2010 0:00:00,4E0104,345889944,86,NA,617,Yellow Perch,1,345889944,4995,47402,1270
Canadarago Lake,Otsego,4,5/24/2010 0:00:00,4E0104,324186434,95,NA,617,Yellow Perch,1,324186434,4995,47402,1270
Canadarago Lake,Otsego,4,5/24/2010 0:00:00,4E0104,438301544,138,NA,617,Yellow Perch,2,438301544,4995,47402,1270
Canadarago Lake,Otsego,4,5/24/2010 0:00:00,4E0104,1561118217,419,700,626,Walleye,7,1561118217,4995,47402,1270
Canadarago Lake,Otsego,4,5/24/2010 0:00:00,4E0104,375086767,268,NA,617,Yellow Perch,5,375086767,4995,47402,1270
Canadarago Lake,Otsego,4,5/24/2010 0:00:00,4E0104,1675710657,226,NA,617,Yellow Perch,3,1675710657,4995,47402,1270
Canadarago Lake,Otsego,4,5/24/2010 0:00:00,4E0104,-1588189081,332,NA,617,Yellow Perch,7,-1588189081,4995,47402,1270
Canadarago Lake,Otsego,4,5/24/2010 0:00:00,4E0104,-1578084679,132,NA,617,Yellow Perch,2,-1578084679,4995,47402,1270
Canadarago Lake,Otsego,4,5/24/2010 0:00:00,4E0104,-1675376435,136,NA,617,Yellow Perch,2,-1675376435,4995,47402,1270
Canadarago Lake,Otsego,4,5/24/2010 0:00:00,4E0104,-246466416,80,NA,617,Yellow Perch,1,-246466416,4995,47402,1270
Canadarago Lake,Otsego,4,5/24/2010 0:00:00,4E0104,1657913456,96,NA,617,Yellow Perch,1,1657913456,4995,47402,1270
Canadarago Lake,Otsego,4,5/24/2010 0:00:00,4E0104,454615666,419,760,626,Walleye,5,454615666,4995,47402,1270
Canadarago Lake,Otsego,4,5/24/2010 0:00:00,4E0104,-396195625,209,NA,617,Yellow Perch,3,-396195625,4995,47402,1270
Canadarago Lake,Otsego,4,5/24/2010 0:00:00,4E0104,-322760386,196,NA,617,Yellow Perch,3,-322760386,4995,47402,1270
Canadarago Lake,Otsego,4,5/24/2010 0:00:00,4E0104,-4312820,413,690,626,Walleye,6,-4312820,4995,47402,1270
Canadarago Lake,Otsego,4,5/24/2010 0:00:00,4E0104,304467446,316,NA,617,Yellow Perch,8,304467446,4995,47402,1270
Canadarago Lake,Otsego,4,5/24/2010 0:00:00,4E0104,-1299321879,296,NA,617,Yellow Perch,6,-1299321879,4995,47402,1270
Canadarago Lake,Otsego,4,5/24/2010 0:00:00,4E0104,-498678236,89,NA,617,Yellow Perch,1,-498678236,4995,47402,1270
Canadarago Lake,Otsego,4,5/24/2010 0:00:00,4E0104,-558835896,92,NA,617,Yellow Perch,1,-558835896,4995,47402,1270
Canadarago Lake,Otsego,4,5/24/2010 0:00:00,4E0104,-625369461,132,NA,617,Yellow Perch,2,-625369461,4995,47402,1270
Canadarago Lake,Otsego,4,5/24/2010 0:00:00,4E0104,-521198265,89,NA,617,Yellow Perch,1,-521198265,4995,47402,1270
Canadarago Lake,Otsego,4,5/24/2010 0:00:00,4E0104,-612407523,455,920,626,Walleye,6,-612407523,4995,47402,1270
Canadarago Lake,Otsego,4,5/24/2010 0:00:00,4E0104,-35082141,194,NA,617,Yellow Perch,4,-35082141,4995,47402,1270
Canadarago Lake,Otsego,4,5/24/2010 0:00:00,4E0104,1999373564,672,3300,626,Walleye,13,1999373564,4995,47402,1270
Canadarago Lake,Otsego,4,5/24/2010 0:00:00,4E0104,-1874966944,273,NA,617,Yellow Perch,5,-1874966944,4995,47402,1270
Canadarago Lake,Otsego,4,5/24/2010 0:00:00,4E0104,-1877267669,86,NA,617,Yellow Perch,1,-1877267669,4995,47402,1270
Canadarago Lake,Otsego,4,5/24/2010 0:00:00,4E0104,-1903705814,85,NA,617,Yellow Perch,1,-1903705814,4995,47402,1270
Canadarago Lake,Otsego,4,5/24/2010 0:00:00,4E0104,-1835342621,189,NA,617,Yellow Perch,5,-1835342621,4995,47402,1270
Canadarago Lake,Otsego,4,5/24/2010 0:00:00,4E0104,1767553989,478,1160,626,Walleye,6,1767553989,4995,47402,1270
Canadarago Lake,Otsego,4,5/24/2010 0:00:00,4E0104,-1841898860,177,NA,617,Yellow Perch,4,-1841898860,4995,47402,1270
Canadarago Lake,Otsego,4,5/24/2010 0:00:00,4E0104,1154499492,438,860,626,Walleye,7,1154499492,4995,47402,1270
Canadarago Lake,Otsego,4,5/24/2010 0:00:00,4E0104,1128726313,434,880,626,Walleye,6,1128726313,4995,47402,1270
Canadarago Lake,Otsego,4,5/24/2010 0:00:00,4E0104,1094330708,433,860,626,Walleye,8,1094330708,4995,47402,1270
Canadarago Lake,Otsego,4,5/24/2010 0:00:00,4E0104,153574600,511,1680,626,Walleye,7,153574600,4995,47402,1270
Canadarago Lake,Otsego,4,5/24/2010 0:00:00,4E0104,22166027,454,970,626,Walleye,6,22166027,4995,47402,1270
Canadarago Lake,Otsego,4,5/24/2010 0:00:00,4E0104,646675249,414,690,626,Walleye,6,646675249,4995,47402,1270
Canadarago Lake,Otsego,4,5/24/2010 0:00:00,4E0104,-1807910558,300,NA,617,Yellow Perch,6,-1807910558,4995,47402,1270
Canadarago Lake,Otsego,4,5/24/2010 0:00:00,4E0104,-1111264335,220,NA,617,Yellow Perch,5,-1111264335,4995,47402,1270
Canadarago Lake,Otsego,4,5/24/2010 0:00:00,4E0104,-1331423318,231,NA,617,Yellow Perch,5,-1331423318,4995,47402,1270
Canadarago Lake,Otsego,4,5/24/2010 0:00:00,4E0104,-1330858872,302,NA,617,Yellow Perch,5,-1330858872,4995,47402,1270
Canadarago Lake,Otsego,4,5/24/2010 0:00:00,4E0104,-1220316526,217,NA,617,Yellow Perch,3,-1220316526,4995,47402,1270
Canadarago Lake,Otsego,4,5/24/2010 0:00:00,4E0104,-1161659116,283,NA,617,Yellow Perch,6,-1161659116,4995,47402,1270
Canadarago Lake,Otsego,4,5/24/2010 0:00:00,4E0104,-1123720187,251,NA,617,Yellow Perch,5,-1123720187,4995,47402,1270
Canadarago Lake,Otsego,4,5/24/2010 0:00:00,4E0104,-339848879,102,NA,617,Yellow Perch,1,-339848879,4995,47402,1270
Canadarago Lake,Otsego,4,5/24/2010 0:00:00,4E0104,-869241838,92,NA,617,Yellow Perch,1,-869241838,4995,47402,1270
Canadarago Lake,Otsego,4,5/24/2010 0:00:00,4E0104,-670105041,193,NA,617,Yellow Perch,3,-670105041,4995,47402,1270
Canadarago Lake,Otsego,4,5/24/2010 0:00:00,4E0104,-1807263876,86,NA,617,Yellow Perch,1,-1807263876,4995,47402,1270
Canadarago Lake,Otsego,4,5/24/2010 0:00:00,4E0104,-1173417246,261,NA,617,Yellow Perch,6,-1173417246,4995,47402,1270
Canadarago Lake,Otsego,4,5/24/2010 0:00:00,4E0104,-1719155789,351,405,626,Walleye,3,-1719155789,4995,47402,1270
Canadarago Lake,Otsego,4,5/24/2010 0:00:00,4E0104,2066583964,191,NA,617,Yellow Perch,3,2066583964,4995,47402,1270
Canadarago Lake,Otsego,4,5/24/2010 0:00:00,4E0104,410470733,511,1340,626,Walleye,6,410470733,4995,47402,1270
Canadarago Lake,Otsego,4,5/24/2010 0:00:00,4E0104,332222920,376,520,626,Walleye,3,332222920,4995,47402,1270
Canadarago Lake,Otsego,4,5/24/2010 0:00:00,4E0104,-1604482271,421,730,626,Walleye,7,-1604482271,4995,47402,1270
Canadarago Lake,Otsego,4,5/24/2010 0:00:00,4E0104,-1330197961,404,650,626,Walleye,5,-1330197961,4995,47402,1270
Canadarago Lake,Otsego,4,5/24/2010 0:00:00,4E0104,451927237,468,1160,626,Walleye,7,451927237,4995,47402,1270
Canadarago Lake,Otsego,4,5/24/2010 0:00:00,4E0104,-858689964,419,690,626,Walleye,7,-858689964,4995,47402,1270
Canadarago Lake,Otsego,4,5/24/2010 0:00:00,4E0104,1422052514,444,910,626,Walleye,6,1422052514,4995,47402,1270
Canadarago Lake,Otsego,4,5/24/2010 0:00:00,4E0104,1779590566,89,NA,617,Yellow Perch,1,1779590566,4995,47402,1270
Canadarago Lake,Otsego,4,5/24/2010 0:00:00,4E0104,1839939701,239,NA,617,Yellow Perch,5,1839939701,4995,47402,1270
Canadarago Lake,Otsego,4,5/24/2010 0:00:00,4E0104,1905259653,310,NA,617,Yellow Perch,7,1905259653,4995,47402,1270
Canadarago Lake,Otsego,4,5/24/2010 0:00:00,4E0104,2057266506,287,NA,617,Yellow Perch,5,2057266506,4995,47402,1270
Canadarago Lake,Otsego,4,5/24/2010 0:00:00,4E0104,-1073163833,531,1490,626,Walleye,8,-1073163833,4995,47402,1270
Canadarago Lake,Otsego,4,5/24/2010 0:00:00,4E0104,927247670,420,740,626,Walleye,6,927247670,4995,47402,1270
Canadarago Lake,Otsego,4,5/25/2010 0:00:00,4E0104,108797895,472,1160,626,Walleye,7,108797895,4995,47402,1270
Canadarago Lake,Otsego,4,5/24/2010 0:00:00,4E0104,1754760315,431,800,626,Walleye,7,1754760315,4995,47402,1270
Canadarago Lake,Otsego,4,5/24/2010 0:00:00,4E0104,2070465440,456,960,626,Walleye,6,2070465440,4995,47402,1270
Canadarago Lake,Otsego,4,5/24/2010 0:00:00,4E0104,2093328892,469,1030,626,Walleye,6,2093328892,4995,47402,1270
Canadarago Lake,Otsego,4,5/24/2010 0:00:00,4E0104,514923214,477,1060,626,Walleye,6,514923214,4995,47402,1270
Canadarago Lake,Otsego,4,5/24/2010 0:00:00,4E0104,2066088890,494,1200,626,Walleye,5,2066088890,4995,47402,1270
Canadarago Lake,Otsego,4,5/24/2010 0:00:00,4E0104,945578555,292,NA,617,Yellow Perch,6,945578555,4995,47402,1270
Canadarago Lake,Otsego,4,5/24/2010 0:00:00,4E0104,1276185246,449,990,626,Walleye,6,1276185246,4995,47402,1270
Canadarago Lake,Otsego,4,5/24/2010 0:00:00,4E0104,1289336637,453,980,626,Walleye,6,1289336637,4995,47402,1270
Canadarago Lake,Otsego,4,5/24/2010 0:00:00,4E0104,707851903,543,1620,626,Walleye,8,707851903,4995,47402,1270
Canadarago Lake,Otsego,4,5/24/2010 0:00:00,4E0104,76477868,402,640,626,Walleye,5,76477868,4995,47402,1270
Canadarago Lake,Otsego,4,5/24/2010 0:00:00,4E0104,185798794,424,840,626,Walleye,7,185798794,4995,47402,1270
Canadarago Lake,Otsego,4,5/24/2010 0:00:00,4E0104,62252099,482,1220,626,Walleye,7,62252099,4995,47402,1270
Canadarago Lake,Otsego,4,5/24/2010 0:00:00,4E0104,2089881641,437,850,626,Walleye,6,2089881641,4995,47402,1270
Canadarago Lake,Otsego,4,5/24/2010 0:00:00,4E0104,-2064250663,282,NA,617,Yellow Perch,6,-2064250663,4995,47402,1270
Canadarago Lake,Otsego,4,5/24/2010 0:00:00,4E0104,2034744295,80,NA,617,Yellow Perch,1,2034744295,4995,47402,1270
Canadarago Lake,Otsego,4,5/24/2010 0:00:00,4E0104,598550770,98,NA,617,Yellow Perch,1,598550770,4995,47402,1270
Canadarago Lake,Otsego,4,5/24/2010 0:00:00,4E0104,441077675,247,NA,617,Yellow Perch,5,441077675,4995,47402,1270
Canadarago Lake,Otsego,4,5/24/2010 0:00:00,4E0104,611484710,256,NA,617,Yellow Perch,4,611484710,4995,47402,1270
Canadarago Lake,Otsego,4,5/24/2010 0:00:00,4E0104,451532773,137,NA,617,Yellow Perch,2,451532773,4995,47402,1270
Canadarago Lake,Otsego,4,5/24/2010 0:00:00,4E0104,538481370,178,NA,617,Yellow Perch,4,538481370,4995,47402,1270
Canadarago Lake,Otsego,4,5/24/2010 0:00:00,4E0104,456238108,203,NA,617,Yellow Perch,4,456238108,4995,47402,1270
Canadarago Lake,Otsego,4,5/24/2010 0:00:00,4E0104,-1963820534,74,NA,617,Yellow Perch,1,-1963820534,4995,47402,1270
Canadarago Lake,Otsego,4,5/24/2010 0:00:00,4E0104,-2013001263,221,NA,617,Yellow Perch,4,-2013001263,4995,47402,1270
Canadarago Lake,Otsego,4,5/24/2010 0:00:00,4E0104,-2048860476,254,NA,617,Yellow Perch,5,-2048860476,4995,47402,1270
Canadarago Lake,Otsego,4,5/24/2010 0:00:00,4E0104,-2012327430,125,NA,617,Yellow Perch,2,-2012327430,4995,47402,1270
Canadarago Lake,Otsego,4,5/24/2010 0:00:00,4E0104,-2102257955,201,NA,617,Yellow Perch,4,-2102257955,4995,47402,1270
Canadarago Lake,Otsego,4,5/24/2010 0:00:00,4E0104,583811359,176,NA,617,Yellow Perch,3,583811359,4995,47402,1270
Canadarago Lake,Otsego,4,5/24/2010 0:00:00,4E0104,677943278,191,NA,617,Yellow Perch,3,677943278,4995,47402,1270
Canadarago Lake,Otsego,4,5/24/2010 0:00:00,4E0104,1038133517,312,NA,617,Yellow Perch,7,1038133517,4995,47402,1270
Canadarago Lake,Otsego,4,5/24/2010 0:00:00,4E0104,1070994318,240,NA,617,Yellow Perch,5,1070994318,4995,47402,1270
Canadarago Lake,Otsego,4,5/24/2010 0:00:00,4E0104,912499472,287,NA,617,Yellow Perch,4,912499472,4995,47402,1270
Canadarago Lake,Otsego,4,5/24/2010 0:00:00,4E0104,919388461,540,1640,626,Walleye,8,919388461,4995,47402,1270
Canadarago Lake,Otsego,4,5/24/2010 0:00:00,4E0104,868993984,206,NA,617,Yellow Perch,4,868993984,4995,47402,1270
Canadarago Lake,Otsego,4,5/24/2010 0:00:00,4E0104,829762645,83,NA,617,Yellow Perch,1,829762645,4995,47402,1270
Canadarago Lake,Otsego,4,5/24/2010 0:00:00,4E0104,13179251,282,NA,617,Yellow Perch,5,13179251,4995,47402,1270
Canadarago Lake,Otsego,4,5/24/2010 0:00:00,4E0104,1387913103,116,NA,617,Yellow Perch,2,1387913103,4995,47402,1270
Canadarago Lake,Otsego,4,5/24/2010 0:00:00,4E0104,912880774,187,NA,617,Yellow Perch,4,912880774,4995,47402,1270
Canadarago Lake,Otsego,4,5/25/2010 0:00:00,4E0104,-962567933,216,NA,617,Yellow Perch,4,-962567933,4995,47402,1270
Canadarago Lake,Otsego,4,5/25/2010 0:00:00,4E0104,-1629833536,240,NA,617,Yellow Perch,5,-1629833536,4995,47402,1270
Canadarago Lake,Otsego,4,5/25/2010 0:00:00,4E0104,-1457617213,166,NA,617,Yellow Perch,3,-1457617213,4995,47402,1270
Canadarago Lake,Otsego,4,5/25/2010 0:00:00,4E0104,-1509166989,181,NA,617,Yellow Perch,3,-1509166989,4995,47402,1270
Canadarago Lake,Otsego,4,5/25/2010 0:00:00,4E0104,-1249759205,91,NA,617,Yellow Perch,1,-1249759205,4995,47402,1270
Canadarago Lake,Otsego,4,5/25/2010 0:00:00,4E0104,-1102379349,210,NA,617,Yellow Perch,4,-1102379349,4995,47402,1270
Canadarago Lake,Otsego,4,5/25/2010 0:00:00,4E0104,-1237276580,481,1090,626,Walleye,6,-1237276580,4995,47402,1270
Canadarago Lake,Otsego,4,5/25/2010 0:00:00,4E0104,-510068226,476,990,626,Walleye,6,-510068226,4995,47402,1270
Canadarago Lake,Otsego,4,5/25/2010 0:00:00,4E0104,-1421731660,396,580,626,Walleye,5,-1421731660,4995,47402,1270
Canadarago Lake,Otsego,4,5/25/2010 0:00:00,4E0104,-525005954,166,NA,617,Yellow Perch,3,-525005954,4995,47402,1270
Canadarago Lake,Otsego,4,5/25/2010 0:00:00,4E0104,-551559318,93,NA,617,Yellow Perch,1,-551559318,4995,47402,1270
Canadarago Lake,Otsego,4,5/25/2010 0:00:00,4E0104,302297526,166,NA,617,Yellow Perch,4,302297526,4995,47402,1270
Canadarago Lake,Otsego,4,5/25/2010 0:00:00,4E0104,371772487,188,NA,617,Yellow Perch,3,371772487,4995,47402,1270
Canadarago Lake,Otsego,4,5/25/2010 0:00:00,4E0104,1554161601,89,NA,617,Yellow Perch,1,1554161601,4995,47402,1270
Canadarago Lake,Otsego,4,5/25/2010 0:00:00,4E0104,1711805713,513,1330,626,Walleye,6,1711805713,4995,47402,1270
Canadarago Lake,Otsego,4,5/25/2010 0:00:00,4E0104,-1574124280,257,NA,617,Yellow Perch,5,-1574124280,4995,47402,1270
Canadarago Lake,Otsego,4,5/25/2010 0:00:00,4E0104,780161182,396,630,626,Walleye,5,780161182,4995,47402,1270
Canadarago Lake,Otsego,4,5/25/2010 0:00:00,4E0104,2027765613,411,640,626,Walleye,6,2027765613,4995,47402,1270
Canadarago Lake,Otsego,4,5/25/2010 0:00:00,4E0104,2064682841,485,1080,626,Walleye,6,2064682841,4995,47402,1270
Canadarago Lake,Otsego,4,5/25/2010 0:00:00,4E0104,1947722471,570,1940,626,Walleye,7,1947722471,4995,47402,1270
Canadarago Lake,Otsego,4,5/25/2010 0:00:00,4E0104,900082390,399,630,626,Walleye,5,900082390,4995,47402,1270
Canadarago Lake,Otsego,4,5/25/2010 0:00:00,4E0104,1141831005,447,960,626,Walleye,5,1141831005,4995,47402,1270
Canadarago Lake,Otsego,4,5/25/2010 0:00:00,4E0104,1742063425,486,1280,626,Walleye,7,1742063425,4995,47402,1270
Canadarago Lake,Otsego,4,5/25/2010 0:00:00,4E0104,853140011,488,1200,626,Walleye,7,853140011,4995,47402,1270
Canadarago Lake,Otsego,4,5/24/2010 0:00:00,4E0104,-2086373177,402,660,626,Walleye,5,-2086373177,4995,47402,1270
Canadarago Lake,Otsego,4,5/24/2010 0:00:00,4E0104,704932648,457,880,626,Walleye,6,704932648,4995,47402,1270
Canadarago Lake,Otsego,4,5/25/2010 0:00:00,4E0104,135210365,582,1950,626,Walleye,9,135210365,4995,47402,1270
Canadarago Lake,Otsego,4,5/25/2010 0:00:00,4E0104,197347631,446,870,626,Walleye,6,197347631,4995,47402,1270
Canadarago Lake,Otsego,4,5/25/2010 0:00:00,4E0104,1173110436,401,560,626,Walleye,5,1173110436,4995,47402,1270
Canadarago Lake,Otsego,4,5/25/2010 0:00:00,4E0104,-723266967,77,NA,617,Yellow Perch,1,-723266967,4995,47402,1270
Canadarago Lake,Otsego,4,5/25/2010 0:00:00,4E0104,-986595547,156,NA,617,Yellow Perch,3,-986595547,4995,47402,1270
Canadarago Lake,Otsego,4,5/25/2010 0:00:00,4E0104,2029380439,446,820,626,Walleye,5,2029380439,4995,47402,1270
Canadarago Lake,Otsego,4,5/25/2010 0:00:00,4E0104,-659437619,183,NA,617,Yellow Perch,3,-659437619,4995,47402,1270
